Sequence_id,GC1%,GC2%,GC3%
scaffold22-size1013300-gene-9.14,47.6038338658147,35.14376996805112,43.13099041533546
scaffold22-size1013300-gene-9.15,46.41509433962264,38.113207547169814,46.0377358490566
scaffold22-size1013300-gene-9.3,89.62264150943396,69.0566037735849,67.16981132075472
scaffold22-size1013300-gene-9.4,60.526315789473685,50.877192982456144,58.77192982456141
scaffold22-size1013300-gene-9.5,82.86713286713287,60.13986013986013,63.286713286713294
scaffold22-size1013300-gene-9.6,59.49579831932773,44.36974789915966,64.36974789915966
scaffold22-size1013300-gene-9.7,56.44171779141104,42.535787321063395,45.807770961145195
scaffold22-size1013300-gene-9.8,55.670103092783506,40.20618556701031,53.09278350515464
scaffold22-size1013300-gene-9.9,65.07936507936508,52.38095238095239,65.87301587301587
scaffold220-size93853-gene-0.0,72.61904761904762,66.66666666666666,60.71428571428571
scaffold220-size93853-gene-0.1,44.71153846153847,54.32692307692307,49.03846153846153
scaffold220-size93853-gene-0.2,46.7005076142132,30.96446700507614,42.63959390862944
scaffold220-size93853-gene-0.3,59.42028985507246,70.04830917874396,63.28502415458937
scaffold221-size110711-gene-0.0,63.04347826086957,52.17391304347826,44.565217391304344
scaffold221-size110711-gene-0.1,66.8769716088328,68.45425867507886,61.51419558359621
scaffold221-size110711-gene-0.2,55.92105263157895,40.78947368421053,57.89473684210527
scaffold221-size110711-gene-0.3,59.04761904761905,41.904761904761905,49.84126984126984
scaffold221-size110711-gene-0.4,71.0691823899371,72.53668763102725,71.48846960167715
scaffold221-size110711-gene-0.5,68.53448275862068,65.51724137931035,59.91379310344828
scaffold221-size110711-gene-0.6,45.9546925566343,50.161812297734635,43.36569579288026
scaffold222-size136402-gene-0.0,71.08433734939759,71.08433734939759,50.0
scaffold222-size136402-gene-0.1,82.86516853932584,82.86516853932584,48.03370786516854
scaffold222-size136402-gene-0.2,59.76470588235294,48.94117647058824,51.52941176470588
scaffold222-size136402-gene-0.3,60.0,50.09009009009009,48.64864864864865
scaffold223-size92672-gene-0.0,67.52136752136752,53.84615384615385,50.427350427350426
scaffold223-size92672-gene-0.1,65.52706552706553,42.45014245014245,52.991452991452995
scaffold223-size92672-gene-0.10,56.05381165919282,38.56502242152467,67.2645739910314
scaffold223-size92672-gene-0.11,56.779661016949156,44.91525423728814,62.28813559322034
scaffold223-size92672-gene-0.12,63.92045454545454,42.04545454545455,49.43181818181818
scaffold223-size92672-gene-0.13,53.91304347826087,48.69565217391305,46.08695652173913
scaffold223-size92672-gene-0.14,52.96367112810707,37.2848948374761,47.03632887189293
scaffold223-size92672-gene-0.15,57.906458797327396,41.42538975501114,44.766146993318486
scaffold223-size92672-gene-0.16,52.19298245614035,41.66666666666667,58.77192982456141
scaffold223-size92672-gene-0.17,53.37423312883436,58.282208588957054,45.39877300613497
scaffold223-size92672-gene-0.18,66.06217616580311,45.07772020725388,63.98963730569949
scaffold223-size92672-gene-0.19,71.875,47.32142857142857,88.39285714285714
scaffold223-size92672-gene-0.2,67.96536796536796,64.06926406926407,54.97835497835498
scaffold223-size92672-gene-0.20,75.64102564102564,45.51282051282051,64.1025641025641
scaffold223-size92672-gene-0.21,76.38888888888889,67.36111111111111,89.58333333333334
scaffold223-size92672-gene-0.22,93.04123711340206,72.42268041237114,58.50515463917526
scaffold223-size92672-gene-0.23,56.678082191780824,39.81164383561644,43.236301369863014
scaffold223-size92672-gene-0.24,63.2183908045977,46.30541871921182,49.42528735632184
scaffold223-size92672-gene-0.25,57.34664764621969,41.226818830242514,62.339514978602
scaffold223-size92672-gene-0.26,84.13793103448276,65.86206896551724,59.6551724137931
scaffold223-size92672-gene-0.27,79.8780487804878,53.04878048780488,59.756097560975604
scaffold223-size92672-gene-0.3,95.47738693467338,61.80904522613066,48.743718592964825
scaffold223-size92672-gene-0.4,63.03630363036304,47.194719471947195,58.745874587458744
scaffold223-size92672-gene-0.5,55.525606469002696,45.28301886792453,47.7088948787062
scaffold223-size92672-gene-0.6,57.629427792915536,43.32425068119891,48.50136239782017
scaffold223-size92672-gene-0.7,57.413249211356465,40.37854889589905,42.586750788643535
scaffold223-size92672-gene-0.8,79.3103448275862,73.79310344827587,64.13793103448275
scaffold223-size92672-gene-0.9,64.22764227642277,46.34146341463415,66.66666666666666
scaffold224-size133810-gene-0.0,59.73154362416108,55.033557046979865,55.033557046979865
scaffold224-size133810-gene-0.1,56.59090909090909,43.86363636363637,54.77272727272727
scaffold224-size133810-gene-0.2,60.130718954248366,39.869281045751634,36.60130718954248
scaffold224-size133810-gene-0.3,59.26928281461434,41.81326116373478,44.51962110960758
scaffold224-size133810-gene-0.4,49.6124031007752,48.837209302325576,36.434108527131784
scaffold224-size133810-gene-0.5,52.348993288590606,42.95302013422819,55.033557046979865
scaffold224-size133810-gene-0.6,59.375,49.375,39.375
scaffold224-size133810-gene-0.7,55.9748427672956,38.05031446540881,44.65408805031446
scaffold224-size133810-gene-0.8,59.09090909090909,42.42424242424242,43.18181818181818
scaffold225-size108127-gene-0.1,94.09282700421942,71.30801687763713,48.52320675105485
scaffold225-size108127-gene-0.10,48.23848238482385,42.54742547425474,48.509485094850945
scaffold225-size108127-gene-0.11,63.74269005847953,45.614035087719294,48.53801169590643
scaffold225-size108127-gene-0.2,53.529411764705884,51.17647058823529,51.76470588235295
scaffold225-size108127-gene-0.3,62.139917695473244,48.559670781893004,65.02057613168725
scaffold225-size108127-gene-0.4,69.75806451612904,43.145161290322584,38.70967741935484
scaffold225-size108127-gene-0.5,64.17910447761194,53.73134328358209,34.32835820895522
scaffold225-size108127-gene-0.6,74.59016393442623,59.01639344262295,62.295081967213115
scaffold225-size108127-gene-0.7,68.82255389718075,58.2089552238806,60.19900497512438
scaffold225-size108127-gene-0.8,73.58490566037736,53.77358490566038,50.943396226415096
scaffold225-size108127-gene-0.9,55.93561368209256,40.24144869215292,55.13078470824949
scaffold226-size108658-gene-0.0,60.946745562130175,49.70414201183432,39.053254437869825
scaffold226-size108658-gene-0.1,59.27272727272728,60.72727272727273,56.72727272727273
scaffold226-size108658-gene-0.2,54.93562231759657,42.20314735336195,51.072961373390555
scaffold226-size108658-gene-0.3,53.641618497109825,45.433526011560694,51.09826589595375
scaffold226-size108658-gene-0.4,62.27544910179641,41.31736526946108,47.604790419161674
scaffold226-size108658-gene-0.5,93.51145038167938,72.90076335877863,59.16030534351145
scaffold226-size108658-gene-0.6,59.70149253731343,38.80597014925373,71.14427860696517
scaffold227-size90012-gene-0.0,53.768844221105525,44.72361809045226,54.2713567839196
scaffold227-size90012-gene-0.1,59.02439024390244,44.87804878048781,41.6260162601626
scaffold227-size90012-gene-0.10,52.790854068594484,43.03967720242098,45.998655010087425
scaffold227-size90012-gene-0.11,57.446808510638306,43.88297872340425,56.91489361702128
scaffold227-size90012-gene-0.12,55.32994923857868,47.96954314720812,52.79187817258884
scaffold227-size90012-gene-0.13,60.07751937984496,48.44961240310077,61.240310077519375
scaffold227-size90012-gene-0.14,53.43511450381679,43.20610687022901,59.69465648854961
scaffold227-size90012-gene-0.15,89.21933085501858,82.5278810408922,76.57992565055763
scaffold227-size90012-gene-0.2,71.21212121212122,44.696969696969695,60.984848484848484
scaffold227-size90012-gene-0.3,72.02072538860104,73.57512953367875,80.82901554404145
scaffold227-size90012-gene-0.4,88.54625550660793,70.92511013215858,60.792951541850215
scaffold227-size90012-gene-0.5,73.10344827586206,45.10344827586207,67.86206896551724
scaffold227-size90012-gene-0.6,85.21008403361344,76.63865546218489,66.890756302521
scaffold227-size90012-gene-0.7,57.72089182493807,39.30635838150289,50.12386457473163
scaffold227-size90012-gene-0.8,68.22429906542055,66.35514018691589,64.48598130841121
scaffold227-size90012-gene-0.9,51.87637969094923,40.618101545253865,49.22737306843267
scaffold228-size134815-gene-0.0,50.857142857142854,29.142857142857142,48.57142857142857
scaffold228-size134815-gene-0.1,59.48136142625607,46.19124797406807,50.405186385737444
scaffold228-size134815-gene-0.10,57.0957095709571,45.15951595159516,45.1045104510451
scaffold228-size134815-gene-0.11,74.21383647798741,47.16981132075472,52.20125786163522
scaffold228-size134815-gene-0.12,58.51063829787234,32.4468085106383,44.680851063829785
scaffold228-size134815-gene-0.13,54.390243902439025,46.34146341463415,42.926829268292686
scaffold228-size134815-gene-0.14,52.976190476190474,40.476190476190474,41.66666666666667
scaffold228-size134815-gene-0.15,47.44897959183674,43.36734693877551,59.693877551020414
scaffold228-size134815-gene-0.16,63.84180790960452,58.19209039548022,54.23728813559322
scaffold228-size134815-gene-0.17,59.09090909090909,53.63636363636364,39.09090909090909
scaffold228-size134815-gene-0.18,63.05418719211823,63.54679802955665,65.51724137931035
scaffold228-size134815-gene-0.19,56.91318327974276,37.29903536977492,44.37299035369775
scaffold228-size134815-gene-0.2,53.38983050847458,44.91525423728814,38.983050847457626
scaffold228-size134815-gene-0.20,58.87323943661972,41.971830985915496,56.33802816901409
scaffold228-size134815-gene-0.21,56.62299854439592,47.30713245997089,48.32605531295487
scaffold228-size134815-gene-0.22,59.285714285714285,41.42857142857143,47.5
scaffold228-size134815-gene-0.23,56.934306569343065,39.96350364963504,44.52554744525548
scaffold228-size134815-gene-0.24,77.6536312849162,75.97765363128491,74.30167597765363
scaffold228-size134815-gene-0.25,62.30088495575221,46.72566371681416,41.23893805309734
scaffold228-size134815-gene-0.26,60.48192771084337,44.096385542168676,52.04819277108433
scaffold228-size134815-gene-0.27,55.4954954954955,45.765765765765764,50.09009009009009
scaffold228-size134815-gene-0.3,90.32258064516128,60.82949308755761,72.35023041474655
scaffold228-size134815-gene-0.4,54.60659045057162,45.729657027572294,55.61533288500337
scaffold228-size134815-gene-0.5,76.30057803468208,58.38150289017341,52.02312138728323
scaffold228-size134815-gene-0.6,51.34328358208955,42.98507462686567,45.07462686567164
scaffold228-size134815-gene-0.7,52.123552123552116,41.312741312741316,48.64864864864865
scaffold228-size134815-gene-0.8,52.87846481876333,43.71002132196162,50.53304904051173
scaffold228-size134815-gene-0.9,60.021208907741254,48.14422057264051,47.50795334040297
scaffold229-size88911-gene-0.10,53.026634382566584,35.59322033898305,55.932203389830505
scaffold229-size88911-gene-0.11,55.60538116591929,35.42600896860987,53.81165919282511
scaffold229-size88911-gene-0.12,57.49999999999999,44.583333333333336,52.083333333333336
scaffold229-size88911-gene-0.2,56.403269754768395,40.05449591280654,49.59128065395095
scaffold229-size88911-gene-0.3,51.546391752577314,38.144329896907216,54.38144329896907
scaffold229-size88911-gene-0.4,58.94206549118388,47.3551637279597,43.07304785894207
scaffold229-size88911-gene-0.5,51.559251559251564,46.15384615384615,47.81704781704782
scaffold229-size88911-gene-0.6,52.304964539007095,40.95744680851064,46.808510638297875
scaffold229-size88911-gene-0.7,58.88888888888889,47.77777777777778,42.22222222222222
scaffold229-size88911-gene-0.8,84.18079096045197,50.847457627118644,64.97175141242938
scaffold229-size88911-gene-0.9,53.54330708661418,51.574803149606296,52.75590551181102
scaffold23-size347684-gene-0.0,51.698113207547166,46.79245283018868,39.24528301886793
scaffold23-size347684-gene-0.1,52.2567703109328,41.524573721163485,46.238716148445334
scaffold23-size347684-gene-0.10,56.54545454545455,46.909090909090914,50.727272727272734
scaffold23-size347684-gene-0.11,51.60142348754449,49.46619217081851,39.14590747330961
scaffold23-size347684-gene-0.12,57.32899022801303,46.25407166123778,41.36807817589577
scaffold23-size347684-gene-0.13,57.14285714285714,47.61904761904761,43.53741496598639
scaffold23-size347684-gene-0.14,57.84008307372793,41.22533748701973,50.88265835929388
scaffold23-size347684-gene-0.15,57.001647446457994,44.97528830313015,44.481054365733115
scaffold23-size347684-gene-0.2,58.536585365853654,39.02439024390244,57.3170731707317
scaffold23-size347684-gene-0.3,55.33980582524271,45.04854368932038,42.71844660194174
scaffold23-size347684-gene-0.4,55.42857142857143,42.857142857142854,47.61904761904761
scaffold23-size347684-gene-0.5,59.8951507208388,48.099606815203146,46.65792922673656
scaffold23-size347684-gene-0.6,47.5177304964539,38.77068557919622,44.2080378250591
scaffold23-size347684-gene-0.7,59.33609958506224,53.11203319502075,49.37759336099585
scaffold23-size347684-gene-0.8,55.71514063435069,45.601436265709154,43.86594853381209
scaffold23-size347684-gene-0.9,54.79157713794586,44.305973356252686,40.22346368715084
scaffold23-size347684-gene-1.0,56.993006993006986,46.50349650349651,43.70629370629371
scaffold23-size347684-gene-1.1,60.36866359447005,36.86635944700461,39.63133640552996
scaffold23-size347684-gene-1.10,49.48024948024948,37.00623700623701,59.04365904365905
scaffold23-size347684-gene-1.11,53.84615384615385,45.819397993311036,46.32107023411371
scaffold23-size347684-gene-1.12,55.47054322876818,41.69854628921193,47.74292272379495
scaffold23-size347684-gene-1.13,63.035019455252915,63.55382619974059,62.775616083009076
scaffold23-size347684-gene-1.14,59.19395465994962,50.62972292191436,45.34005037783375
scaffold23-size347684-gene-1.15,59.552845528455286,46.7479674796748,49.796747967479675
scaffold23-size347684-gene-1.16,57.28813559322033,39.57627118644068,46.355932203389834
scaffold23-size347684-gene-1.17,56.42023346303502,40.46692607003891,58.754863813229576
scaffold23-size347684-gene-1.18,66.92913385826772,43.30708661417323,43.7007874015748
scaffold23-size347684-gene-1.19,52.94117647058824,32.6797385620915,52.94117647058824
scaffold23-size347684-gene-1.2,54.890219560878236,40.119760479041915,49.50099800399202
scaffold23-size347684-gene-1.20,51.924882629107984,42.06572769953051,43.286384976525824
scaffold23-size347684-gene-1.21,56.486486486486484,46.21621621621622,50.0
scaffold23-size347684-gene-1.22,56.92068429237948,43.701399688958006,50.5443234836703
scaffold23-size347684-gene-1.23,88.31932773109243,72.68907563025209,66.80672268907563
scaffold23-size347684-gene-1.24,54.54545454545454,39.86013986013986,43.70629370629371
scaffold23-size347684-gene-1.25,50.806451612903224,46.50537634408602,52.68817204301075
scaffold23-size347684-gene-1.26,51.35135135135135,38.73873873873874,50.9009009009009
scaffold23-size347684-gene-1.27,56.896551724137936,48.96551724137931,62.41379310344828
scaffold23-size347684-gene-1.28,63.829787234042556,48.93617021276596,61.702127659574465
scaffold23-size347684-gene-1.29,42.70833333333333,46.875,44.79166666666667
scaffold23-size347684-gene-1.3,52.42424242424243,39.09090909090909,46.96969696969697
scaffold23-size347684-gene-1.30,56.20253164556962,41.01265822784811,55.69620253164557
scaffold23-size347684-gene-1.4,61.979166666666664,47.39583333333333,50.520833333333336
scaffold23-size347684-gene-1.5,52.25165562913907,37.1523178807947,48.54304635761589
scaffold23-size347684-gene-1.6,58.14977973568281,47.3568281938326,42.951541850220266
scaffold23-size347684-gene-1.7,83.23529411764706,57.647058823529406,67.3529411764706
scaffold23-size347684-gene-1.8,58.44155844155844,33.33333333333333,51.94805194805194
scaffold23-size347684-gene-1.9,58.09379727685325,45.53706505295008,48.41149773071105
scaffold23-size347684-gene-2.0,59.523809523809526,47.61904761904761,50.0
scaffold23-size347684-gene-2.1,55.88235294117647,35.74660633484163,51.35746606334841
scaffold23-size347684-gene-2.10,81.45695364238411,60.9271523178808,66.22516556291392
scaffold23-size347684-gene-2.11,50.34722222222222,37.5,44.44444444444444
scaffold23-size347684-gene-2.12,61.74944403261675,51.89028910303929,50.63009636767977
scaffold23-size347684-gene-2.13,47.59036144578313,40.562248995983936,51.204819277108435
scaffold23-size347684-gene-2.14,65.18518518518519,51.11111111111111,74.44444444444444
scaffold23-size347684-gene-2.15,59.0778097982709,44.09221902017291,46.68587896253602
scaffold23-size347684-gene-2.16,50.38363171355499,40.40920716112532,54.987212276214834
scaffold23-size347684-gene-2.17,58.7431693989071,40.98360655737705,44.39890710382514
scaffold23-size347684-gene-2.18,55.88235294117647,35.294117647058826,48.36601307189542
scaffold23-size347684-gene-2.19,52.94117647058824,41.17647058823529,43.59861591695502
scaffold23-size347684-gene-2.2,56.042031523642734,42.38178633975482,45.008756567425564
scaffold23-size347684-gene-2.20,53.333333333333336,47.22222222222222,37.77777777777778
scaffold23-size347684-gene-2.21,53.34821428571429,50.0,45.3125
scaffold23-size347684-gene-2.22,75.17241379310344,66.89655172413794,67.93103448275862
scaffold23-size347684-gene-2.23,53.431372549019606,40.68627450980392,42.15686274509804
scaffold23-size347684-gene-2.24,59.854014598540154,43.35766423357664,40.729927007299274
scaffold23-size347684-gene-2.25,66.17647058823529,60.29411764705882,39.705882352941174
scaffold23-size347684-gene-2.26,57.34939759036145,36.385542168674704,46.265060240963855
scaffold23-size347684-gene-2.27,50.0,31.08108108108108,40.54054054054054
scaffold23-size347684-gene-2.28,60.22727272727273,54.54545454545454,54.26136363636363
scaffold23-size347684-gene-2.29,90.71207430340557,64.70588235294117,48.297213622291025
scaffold23-size347684-gene-2.3,55.223880597014926,37.81094527363184,40.79601990049751
scaffold23-size347684-gene-2.30,66.06060606060606,46.96969696969697,72.72727272727273
scaffold23-size347684-gene-2.31,67.56756756756756,60.810810810810814,64.41441441441441
scaffold23-size347684-gene-2.32,50.9375,43.4375,42.8125
scaffold23-size347684-gene-2.33,57.901554404145074,50.51813471502591,52.2020725388601
scaffold23-size347684-gene-2.34,89.23076923076924,79.23076923076923,63.84615384615384
scaffold23-size347684-gene-2.35,93.55932203389831,81.69491525423729,72.37288135593221
scaffold23-size347684-gene-2.36,54.30622009569378,41.62679425837321,46.889952153110045
scaffold23-size347684-gene-2.4,56.655290102389074,43.003412969283275,42.32081911262799
scaffold23-size347684-gene-2.5,54.87514863258026,42.21165279429251,43.22235434007135
scaffold23-size347684-gene-2.6,54.42359249329759,51.206434316353885,46.91689008042895
scaffold23-size347684-gene-2.7,52.470588235294116,48.705882352941174,55.294117647058826
scaffold23-size347684-gene-2.8,53.299492385786806,37.15736040609137,46.8020304568528
scaffold23-size347684-gene-2.9,61.855670103092784,53.09278350515464,58.24742268041238
scaffold230-size144003-gene-0.0,57.26495726495726,60.68376068376068,31.196581196581196
scaffold230-size144003-gene-0.1,61.8421052631579,51.31578947368421,52.63157894736842
scaffold230-size144003-gene-0.10,51.75879396984925,40.20100502512563,53.266331658291456
scaffold230-size144003-gene-0.11,59.41320293398533,46.21026894865526,49.1442542787286
scaffold230-size144003-gene-0.12,55.118110236220474,50.0,39.37007874015748
scaffold230-size144003-gene-0.13,58.23665893271461,47.79582366589327,45.243619489559165
scaffold230-size144003-gene-0.14,50.0,46.875,57.03125
scaffold230-size144003-gene-0.15,63.2,57.599999999999994,39.2
scaffold230-size144003-gene-0.16,53.045186640471506,44.59724950884086,47.74066797642436
scaffold230-size144003-gene-0.17,59.71223021582733,57.55395683453237,40.28776978417266
scaffold230-size144003-gene-0.18,59.85663082437276,58.78136200716846,39.784946236559136
scaffold230-size144003-gene-0.19,50.159744408945684,36.42172523961661,46.00638977635783
scaffold230-size144003-gene-0.2,79.0,73.0,49.0
scaffold230-size144003-gene-0.20,56.48574057037719,45.17019319227231,46.73413063477461
scaffold230-size144003-gene-0.3,62.1505376344086,37.8494623655914,43.225806451612904
scaffold230-size144003-gene-0.4,55.19287833827893,44.510385756676556,51.632047477744806
scaffold230-size144003-gene-0.5,58.44155844155844,46.103896103896105,49.67532467532468
scaffold230-size144003-gene-0.6,56.41025641025641,38.46153846153847,35.8974358974359
scaffold230-size144003-gene-0.7,80.05952380952381,82.73809523809523,51.19047619047619
scaffold230-size144003-gene-0.8,59.31558935361216,47.14828897338403,55.13307984790875
scaffold230-size144003-gene-0.9,42.96875,42.1875,49.21875
scaffold231-size148245-gene-0.10,89.40092165898618,79.72350230414746,70.50691244239631
scaffold231-size148245-gene-0.11,69.9724517906336,55.9228650137741,57.02479338842975
scaffold231-size148245-gene-0.12,80.45325779036827,56.94050991501416,68.55524079320114
scaffold231-size148245-gene-0.13,56.08465608465608,34.39153439153439,57.14285714285714
scaffold231-size148245-gene-0.14,59.817351598173516,42.922374429223744,41.55251141552511
scaffold231-size148245-gene-0.15,50.0,42.72727272727273,41.81818181818181
scaffold231-size148245-gene-0.16,59.55056179775281,48.68913857677903,73.40823970037454
scaffold231-size148245-gene-0.17,90.3688524590164,76.4344262295082,63.31967213114754
scaffold231-size148245-gene-0.18,52.323232323232325,40.2020202020202,44.84848484848485
scaffold231-size148245-gene-0.19,63.38028169014085,49.06103286384976,43.66197183098591
scaffold231-size148245-gene-0.20,53.38983050847458,40.3954802259887,43.22033898305085
scaffold231-size148245-gene-0.8,88.18681318681318,76.0989010989011,66.20879120879121
scaffold231-size148245-gene-0.9,61.63636363636363,44.90909090909091,64.0
scaffold232-size103769-gene-0.0,65.11627906976744,54.65116279069767,51.162790697674424
scaffold232-size103769-gene-0.1,46.10778443113773,34.13173652694611,38.32335329341318
scaffold232-size103769-gene-0.2,53.20197044334976,47.29064039408867,42.364532019704434
scaffold232-size103769-gene-0.3,49.333333333333336,35.333333333333336,48.0
scaffold232-size103769-gene-0.4,50.427350427350426,38.46153846153847,44.44444444444444
scaffold233-size154570-gene-0.16,58.85057471264368,37.24137931034483,41.60919540229885
scaffold233-size154570-gene-0.17,54.680851063829785,40.85106382978723,48.93617021276596
scaffold233-size154570-gene-0.18,57.77777777777777,44.166666666666664,43.05555555555556
scaffold233-size154570-gene-0.19,62.91866028708134,52.63157894736842,49.760765550239235
scaffold233-size154570-gene-0.20,56.82382133995038,41.43920595533499,44.168734491315135
scaffold233-size154570-gene-0.21,64.39024390243902,50.24390243902439,50.73170731707317
scaffold233-size154570-gene-0.22,50.0,43.36734693877551,42.3469387755102
scaffold233-size154570-gene-0.23,59.519038076152306,43.28657314629258,43.687374749499
scaffold233-size154570-gene-0.24,54.3046357615894,42.384105960264904,50.331125827814574
scaffold233-size154570-gene-0.25,94.09282700421942,71.30801687763713,48.52320675105485
scaffold233-size154570-gene-0.26,91.05691056910568,77.88617886178861,68.29268292682927
scaffold233-size154570-gene-0.27,47.44897959183674,42.857142857142854,41.3265306122449
scaffold233-size154570-gene-0.28,54.93562231759657,41.201716738197426,45.92274678111588
scaffold233-size154570-gene-0.29,60.47430830039525,42.68774703557312,45.65217391304348
scaffold233-size154570-gene-0.30,53.97260273972603,36.71232876712329,47.397260273972606
scaffold233-size154570-gene-0.31,60.24096385542169,52.40963855421686,46.98795180722892
scaffold233-size154570-gene-0.32,54.43037974683544,39.87341772151899,59.49367088607595
scaffold233-size154570-gene-0.33,62.147887323943664,45.686619718309856,43.221830985915496
scaffold233-size154570-gene-0.34,56.33802816901409,37.74647887323944,63.66197183098592
scaffold233-size154570-gene-0.35,78.18627450980392,65.93137254901961,68.87254901960785
scaffold233-size154570-gene-0.36,60.55776892430279,49.701195219123505,48.80478087649402
scaffold233-size154570-gene-0.37,62.44343891402715,43.43891402714932,52.488687782805435
scaffold233-size154570-gene-0.38,62.139917695473244,48.559670781893004,65.02057613168725
scaffold234-size106102-gene-0.10,57.14285714285714,48.05194805194805,54.02597402597402
scaffold234-size106102-gene-0.11,55.86034912718204,60.099750623441395,46.88279301745636
scaffold234-size106102-gene-0.7,62.39316239316239,44.44444444444444,47.863247863247864
scaffold234-size106102-gene-0.8,54.31400282885431,46.67609618104668,62.65912305516266
scaffold234-size106102-gene-0.9,53.23741007194245,36.330935251798564,45.68345323741007
scaffold235-size87472-gene-0.10,62.413314840499304,40.915395284327325,51.31761442441054
scaffold235-size87472-gene-0.11,83.0,50.0,63.0
scaffold235-size87472-gene-0.12,97.61146496815286,68.94904458598727,46.17834394904459
scaffold235-size87472-gene-0.13,60.666066606660664,49.774977497749774,53.10531053105311
scaffold235-size87472-gene-0.14,52.644230769230774,48.79807692307692,54.08653846153846
scaffold235-size87472-gene-0.15,46.676737160120844,33.53474320241692,40.78549848942598
scaffold235-size87472-gene-0.16,56.92307692307692,42.56410256410256,45.12820512820513
scaffold235-size87472-gene-0.17,58.0952380952381,44.761904761904766,49.047619047619044
scaffold235-size87472-gene-0.18,90.75630252100841,71.42857142857143,34.45378151260504
scaffold235-size87472-gene-0.19,90.77306733167082,67.83042394014963,72.81795511221945
scaffold235-size87472-gene-0.20,61.904761904761905,48.148148148148145,46.03174603174603
scaffold235-size87472-gene-0.21,51.578947368421055,55.78947368421052,38.94736842105263
scaffold235-size87472-gene-0.22,50.98039215686274,47.05882352941176,41.568627450980394
scaffold236-size87467-gene-0.10,46.61016949152542,43.78531073446328,44.91525423728814
scaffold236-size87467-gene-0.11,60.526315789473685,44.07894736842105,40.131578947368425
scaffold236-size87467-gene-0.12,50.476190476190474,34.285714285714285,45.23809523809524
scaffold236-size87467-gene-0.13,48.14049586776859,42.35537190082644,41.735537190082646
scaffold236-size87467-gene-0.14,52.80898876404494,43.82022471910113,41.19850187265918
scaffold236-size87467-gene-0.15,50.464396284829725,43.343653250774,43.653250773993804
scaffold236-size87467-gene-0.16,53.68421052631579,45.526315789473685,46.31578947368421
scaffold236-size87467-gene-0.17,50.101832993890014,51.12016293279022,51.5274949083503
scaffold236-size87467-gene-0.4,57.52895752895753,38.803088803088805,51.35135135135135
scaffold236-size87467-gene-0.5,55.14950166112956,40.69767441860465,45.348837209302324
scaffold236-size87467-gene-0.6,55.53191489361702,40.0,41.91489361702128
scaffold236-size87467-gene-0.7,52.92397660818714,47.953216374269005,53.216374269005854
scaffold236-size87467-gene-0.8,56.44171779141104,41.104294478527606,42.944785276073624
scaffold236-size87467-gene-0.9,53.14685314685315,46.85314685314685,36.36363636363637
scaffold237-size86139-gene-0.0,58.68372943327239,49.177330895795244,44.05850091407678
scaffold237-size86139-gene-0.1,54.807692307692314,41.34615384615385,61.53846153846154
scaffold237-size86139-gene-0.2,53.125,44.53125,44.53125
scaffold237-size86139-gene-0.3,78.57142857142857,60.71428571428571,50.71428571428571
scaffold237-size86139-gene-0.4,60.824742268041234,44.84536082474227,46.391752577319586
scaffold237-size86139-gene-0.5,54.84949832775919,52.84280936454849,54.84949832775919
scaffold237-size86139-gene-0.6,50.153846153846146,43.38461538461538,42.769230769230774
scaffold237-size86139-gene-0.7,63.24786324786324,65.8119658119658,69.23076923076923
scaffold238-size129446-gene-0.0,61.37931034482759,47.241379310344826,51.03448275862069
scaffold238-size129446-gene-0.1,63.829787234042556,54.25531914893617,59.57446808510638
scaffold238-size129446-gene-0.2,52.702702702702695,39.86486486486486,44.932432432432435
scaffold238-size129446-gene-0.3,51.35135135135135,38.513513513513516,41.21621621621622
scaffold238-size129446-gene-0.4,83.33333333333334,60.912698412698404,51.587301587301596
scaffold238-size129446-gene-0.5,56.15384615384615,38.46153846153847,38.46153846153847
scaffold238-size129446-gene-0.6,74.46808510638297,52.12765957446809,59.57446808510638
scaffold238-size129446-gene-0.7,67.3076923076923,43.269230769230774,51.442307692307686
scaffold238-size129446-gene-0.8,56.8075117370892,53.52112676056338,63.84976525821596
scaffold238-size129446-gene-0.9,47.912524850894634,39.960238568588466,48.111332007952285
scaffold239-size85545-gene-0.0,48.98989898989899,41.41414141414141,38.38383838383838
scaffold239-size85545-gene-0.1,53.68421052631579,39.578947368421055,56.42105263157895
scaffold24-size315616-gene-0.0,48.67724867724868,41.7989417989418,42.32804232804233
scaffold24-size315616-gene-0.1,62.66094420600859,60.94420600858369,69.95708154506438
scaffold24-size315616-gene-0.10,62.903225806451616,54.83870967741935,57.52688172043011
scaffold24-size315616-gene-0.11,60.996563573883165,41.23711340206185,56.87285223367697
scaffold24-size315616-gene-0.12,55.72649572649573,41.53846153846154,46.666666666666664
scaffold24-size315616-gene-0.13,79.24528301886792,65.40880503144653,71.69811320754717
scaffold24-size315616-gene-0.14,57.82881002087683,56.57620041753654,71.18997912317327
scaffold24-size315616-gene-0.15,58.536585365853654,45.1219512195122,43.08943089430895
scaffold24-size315616-gene-0.16,67.3076923076923,42.69230769230769,61.73076923076923
scaffold24-size315616-gene-0.17,61.94690265486725,63.716814159292035,73.45132743362832
scaffold24-size315616-gene-0.18,57.34939759036145,41.68674698795181,43.6144578313253
scaffold24-size315616-gene-0.19,64.71838469713072,53.45377258235919,71.62592986184909
